2021-12-10 14:35:39,930 DEBUG    decos.py Была вызвана функция send_message c параметрами (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 59448), raddr=('127.0.0.1', 7777)>, {'action': 'presence', 'time': 1639139739.928766, 'user': {'account_name': 'Guest'}}), {}. Вызов из модуля common.utils.Вызов из функции main().Вызов из функции main
2021-12-10 14:35:39,934 DEBUG    decos.py Была вызвана функция get_message c параметрами (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 59448), raddr=('127.0.0.1', 7777)>,), {}. Вызов из модуля common.utils.Вызов из функции main().Вызов из функции main
2021-12-10 14:35:39,934 DEBUG    client.py Разбор приветственного сообщения от сервера: {'response': 200}
2021-12-10 14:35:39,934 DEBUG    decos.py Была вызвана функция process_response_ans c параметрами ({'response': 200},), {}. Вызов из модуля __main__.Вызов из функции main().Вызов из функции main
2021-12-10 14:35:39,935 INFO     client.py Установлено соединение с сервером. Ответ сервера: 200 : OK
2021-12-10 14:35:40,006 DEBUG    decos.py Была вызвана функция arg_parser c параметрами (), {}. Вызов из модуля __main__.Вызов из функции main().Вызов из функции main
2021-12-10 14:35:40,006 INFO     client.py Запущен клиент с парамертами: адрес сервера: 127.0.0.1, порт: 7777, режим работы: listen
2021-12-10 14:35:40,006 DEBUG    client.py Сформировано presence сообщение для пользователя Guest
2021-12-10 14:35:40,007 DEBUG    decos.py Была вызвана функция create_presence c параметрами (), {}. Вызов из модуля __main__.Вызов из функции main().Вызов из функции main
2021-12-10 14:35:40,008 DEBUG    decos.py Была вызвана функция send_message c параметрами (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 59450), raddr=('127.0.0.1', 7777)>, {'action': 'presence', 'time': 1639139740.0069628, 'user': {'account_name': 'Guest'}}), {}. Вызов из модуля common.utils.Вызов из функции main().Вызов из функции main
2021-12-10 14:35:40,012 DEBUG    decos.py Была вызвана функция arg_parser c параметрами (), {}. Вызов из модуля __main__.Вызов из функции main().Вызов из функции main
2021-12-10 14:35:40,012 INFO     client.py Запущен клиент с парамертами: адрес сервера: 127.0.0.1, порт: 7777, режим работы: listen
2021-12-10 14:35:40,014 DEBUG    decos.py Была вызвана функция get_message c параметрами (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 59450), raddr=('127.0.0.1', 7777)>,), {}. Вызов из модуля common.utils.Вызов из функции main().Вызов из функции main
2021-12-10 14:35:40,015 DEBUG    client.py Разбор приветственного сообщения от сервера: {'response': 200}
2021-12-10 14:35:40,015 DEBUG    decos.py Была вызвана функция process_response_ans c параметрами ({'response': 200},), {}. Вызов из модуля __main__.Вызов из функции main().Вызов из функции main
2021-12-10 14:35:40,015 INFO     client.py Установлено соединение с сервером. Ответ сервера: 200 : OK
2021-12-10 14:35:40,016 DEBUG    client.py Сформировано presence сообщение для пользователя Guest
2021-12-10 14:35:40,016 DEBUG    decos.py Была вызвана функция create_presence c параметрами (), {}. Вызов из модуля __main__.Вызов из функции main().Вызов из функции main
2021-12-10 14:35:40,017 DEBUG    decos.py Была вызвана функция send_message c параметрами (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 59452), raddr=('127.0.0.1', 7777)>, {'action': 'presence', 'time': 1639139740.0160909, 'user': {'account_name': 'Guest'}}), {}. Вызов из модуля common.utils.Вызов из функции main().Вызов из функции main
2021-12-10 14:35:40,519 DEBUG    decos.py Была вызвана функция get_message c параметрами (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 59452), raddr=('127.0.0.1', 7777)>,), {}. Вызов из модуля common.utils.Вызов из функции main().Вызов из функции main
2021-12-10 14:35:40,519 DEBUG    client.py Разбор приветственного сообщения от сервера: {'response': 200}
2021-12-10 14:35:40,520 DEBUG    decos.py Была вызвана функция process_response_ans c параметрами ({'response': 200},), {}. Вызов из модуля __main__.Вызов из функции main().Вызов из функции main
2021-12-10 14:35:40,520 INFO     client.py Установлено соединение с сервером. Ответ сервера: 200 : OK
2021-12-10 14:36:10,462 DEBUG    client.py Сформирован словарь сообщения: {'action': 'message', 'time': 1639139770.462697, 'account_name': 'Guest', 'mess_text': 'hello'}
2021-12-10 14:36:10,464 DEBUG    decos.py Была вызвана функция create_message c параметрами (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 59448), raddr=('127.0.0.1', 7777)>,), {}. Вызов из модуля __main__.Вызов из функции main().Вызов из функции main
2021-12-10 14:36:10,465 DEBUG    decos.py Была вызвана функция send_message c параметрами (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 59448), raddr=('127.0.0.1', 7777)>, {'action': 'message', 'time': 1639139770.462697, 'account_name': 'Guest', 'mess_text': 'hello'}), {}. Вызов из модуля common.utils.Вызов из функции main().Вызов из функции main
2021-12-10 14:36:10,560 DEBUG    decos.py Была вызвана функция get_message c параметрами (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 59450), raddr=('127.0.0.1', 7777)>,), {}. Вызов из модуля common.utils.Вызов из функции main().Вызов из функции main
2021-12-10 14:36:10,561 INFO     client.py Получено сообщение от пользователя Guest:
hello
2021-12-10 14:36:10,561 DEBUG    decos.py Была вызвана функция get_message c параметрами (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 59452), raddr=('127.0.0.1', 7777)>,), {}. Вызов из модуля common.utils.Вызов из функции main().Вызов из функции main
2021-12-10 14:36:10,561 DEBUG    decos.py Была вызвана функция message_from_server c параметрами ({'action': 'message', 'sender': 'Guest', 'time': 1639139770.559113, 'mess_text': 'hello'},), {}. Вызов из модуля __main__.Вызов из функции main().Вызов из функции main
2021-12-10 14:36:10,561 INFO     client.py Получено сообщение от пользователя Guest:
hello
2021-12-10 14:36:10,562 DEBUG    decos.py Была вызвана функция message_from_server c параметрами ({'action': 'message', 'sender': 'Guest', 'time': 1639139770.559113, 'mess_text': 'hello'},), {}. Вызов из модуля __main__.Вызов из функции main().Вызов из функции main
2021-12-10 14:36:25,151 INFO     client.py Завершение работы по команде пользователя.
2021-12-10 14:38:02,827 DEBUG    decos.py Была вызвана функция arg_parser c параметрами (), {}. Вызов из модуля __main__.Вызов из функции main().Вызов из функции main
2021-12-10 14:38:02,828 INFO     client.py Запущен клиент с парамертами: адрес сервера: 127.0.0.1, порт: 7777, режим работы: send
2021-12-10 14:38:02,829 DEBUG    client.py Сформировано presence сообщение для пользователя Guest
2021-12-10 14:38:02,829 DEBUG    decos.py Была вызвана функция create_presence c параметрами (), {}. Вызов из модуля __main__.Вызов из функции main().Вызов из функции main
2021-12-10 14:38:02,830 DEBUG    decos.py Была вызвана функция send_message c параметрами (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 59474), raddr=('127.0.0.1', 7777)>, {'action': 'presence', 'time': 1639139882.8291814, 'user': {'account_name': 'Guest'}}), {}. Вызов из модуля common.utils.Вызов из функции main().Вызов из функции main
2021-12-10 14:38:03,332 DEBUG    decos.py Была вызвана функция get_message c параметрами (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 59474), raddr=('127.0.0.1', 7777)>,), {}. Вызов из модуля common.utils.Вызов из функции main().Вызов из функции main
2021-12-10 14:38:03,332 DEBUG    client.py Разбор приветственного сообщения от сервера: {'response': 200}
2021-12-10 14:38:03,333 DEBUG    decos.py Была вызвана функция process_response_ans c параметрами ({'response': 200},), {}. Вызов из модуля __main__.Вызов из функции main().Вызов из функции main
2021-12-10 14:38:03,333 INFO     client.py Установлено соединение с сервером. Ответ сервера: 200 : OK
2021-12-10 14:38:03,722 DEBUG    decos.py Была вызвана функция arg_parser c параметрами (), {}. Вызов из модуля __main__.Вызов из функции main().Вызов из функции main
2021-12-10 14:38:03,722 INFO     client.py Запущен клиент с парамертами: адрес сервера: 127.0.0.1, порт: 7777, режим работы: send
2021-12-10 14:38:03,723 DEBUG    client.py Сформировано presence сообщение для пользователя Guest
2021-12-10 14:38:03,728 DEBUG    decos.py Была вызвана функция create_presence c параметрами (), {}. Вызов из модуля __main__.Вызов из функции main().Вызов из функции main
2021-12-10 14:38:03,729 DEBUG    decos.py Была вызвана функция send_message c параметрами (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 59476), raddr=('127.0.0.1', 7777)>, {'action': 'presence', 'time': 1639139883.7236862, 'user': {'account_name': 'Guest'}}), {}. Вызов из модуля common.utils.Вызов из функции main().Вызов из функции main
2021-12-10 14:38:03,803 DEBUG    decos.py Была вызвана функция arg_parser c параметрами (), {}. Вызов из модуля __main__.Вызов из функции main().Вызов из функции main
2021-12-10 14:38:03,813 INFO     client.py Запущен клиент с парамертами: адрес сервера: 127.0.0.1, порт: 7777, режим работы: listen
2021-12-10 14:38:03,814 DEBUG    client.py Сформировано presence сообщение для пользователя Guest
2021-12-10 14:38:03,814 DEBUG    decos.py Была вызвана функция create_presence c параметрами (), {}. Вызов из модуля __main__.Вызов из функции main().Вызов из функции main
2021-12-10 14:38:03,815 DEBUG    decos.py Была вызвана функция send_message c параметрами (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 59478), raddr=('127.0.0.1', 7777)>, {'action': 'presence', 'time': 1639139883.814166, 'user': {'account_name': 'Guest'}}), {}. Вызов из модуля common.utils.Вызов из функции main().Вызов из функции main
2021-12-10 14:38:03,817 DEBUG    decos.py Была вызвана функция get_message c параметрами (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 59476), raddr=('127.0.0.1', 7777)>,), {}. Вызов из модуля common.utils.Вызов из функции main().Вызов из функции main
2021-12-10 14:38:03,817 DEBUG    client.py Разбор приветственного сообщения от сервера: {'response': 200}
2021-12-10 14:38:03,818 DEBUG    decos.py Была вызвана функция process_response_ans c параметрами ({'response': 200},), {}. Вызов из модуля __main__.Вызов из функции main().Вызов из функции main
2021-12-10 14:38:03,818 INFO     client.py Установлено соединение с сервером. Ответ сервера: 200 : OK
2021-12-10 14:38:04,313 DEBUG    decos.py Была вызвана функция arg_parser c параметрами (), {}. Вызов из модуля __main__.Вызов из функции main().Вызов из функции main
2021-12-10 14:38:04,313 INFO     client.py Запущен клиент с парамертами: адрес сервера: 127.0.0.1, порт: 7777, режим работы: listen
2021-12-10 14:38:04,313 DEBUG    client.py Сформировано presence сообщение для пользователя Guest
2021-12-10 14:38:04,314 DEBUG    decos.py Была вызвана функция create_presence c параметрами (), {}. Вызов из модуля __main__.Вызов из функции main().Вызов из функции main
2021-12-10 14:38:04,315 DEBUG    decos.py Была вызвана функция get_message c параметрами (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 59478), raddr=('127.0.0.1', 7777)>,), {}. Вызов из модуля common.utils.Вызов из функции main().Вызов из функции main
2021-12-10 14:38:04,315 DEBUG    client.py Разбор приветственного сообщения от сервера: {'response': 200}
2021-12-10 14:38:04,316 DEBUG    decos.py Была вызвана функция process_response_ans c параметрами ({'response': 200},), {}. Вызов из модуля __main__.Вызов из функции main().Вызов из функции main
2021-12-10 14:38:04,316 INFO     client.py Установлено соединение с сервером. Ответ сервера: 200 : OK
2021-12-10 14:38:04,315 DEBUG    decos.py Была вызвана функция send_message c параметрами (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 59480), raddr=('127.0.0.1', 7777)>, {'action': 'presence', 'time': 1639139884.313696, 'user': {'account_name': 'Guest'}}), {}. Вызов из модуля common.utils.Вызов из функции main().Вызов из функции main
2021-12-10 14:38:04,819 DEBUG    decos.py Была вызвана функция get_message c параметрами (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 59480), raddr=('127.0.0.1', 7777)>,), {}. Вызов из модуля common.utils.Вызов из функции main().Вызов из функции main
2021-12-10 14:38:04,819 DEBUG    client.py Разбор приветственного сообщения от сервера: {'response': 200}
2021-12-10 14:38:04,820 DEBUG    decos.py Была вызвана функция process_response_ans c параметрами ({'response': 200},), {}. Вызов из модуля __main__.Вызов из функции main().Вызов из функции main
2021-12-10 14:38:04,820 INFO     client.py Установлено соединение с сервером. Ответ сервера: 200 : OK
2021-12-10 14:38:36,532 DEBUG    client.py Сформирован словарь сообщения: {'action': 'message', 'time': 1639139916.532311, 'account_name': 'Guest', 'mess_text': '123'}
2021-12-10 14:38:36,533 DEBUG    decos.py Была вызвана функция create_message c параметрами (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 59474), raddr=('127.0.0.1', 7777)>,), {}. Вызов из модуля __main__.Вызов из функции main().Вызов из функции main
2021-12-10 14:38:36,534 DEBUG    decos.py Была вызвана функция send_message c параметрами (<socket.socket fd=5, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 59474), raddr=('127.0.0.1', 7777)>, {'action': 'message', 'time': 1639139916.532311, 'account_name': 'Guest', 'mess_text': '123'}), {}. Вызов из модуля common.utils.Вызов из функции main().Вызов из функции main
